Source,Destination,Relation
1764,2090,6
390,2423,6
4041,903,0
4045,973,0
2830,154,1
4046,1747,0
4045,711,0
375,4034,5
5056,55,4
4034,1775,0
5127,1860,4
3796,3796,10
3860,1356,3
1531,3528,6
1530,2492,6
1341,2151,6
112,4183,9
1099,3886,8
4919,1049,4
1162,2758,6
4037,1783,0
984,2595,6
4267,304,4
1544,3068,6
358,4034,5
2216,1112,1
637,2699,6
772,4336,9
4050,1323,0
395,395,10
4033,635,0
3888,1197,3
4034,1409,0
4034,1543,0
2198,2198,10
4031,61,0
5352,866,4
3726,1531,2
4031,195,0
4551,4551,10
4800,9,4
4032,573,0
4035,3,0
878,4795,9
46,3410,6
5260,1386,4
3361,1105,1
4041,963,0
4675,317,4
1416,1416,10
4028,479,0
1216,3894,8
1227,5161,9
1396,3262,6
432,4444,9
935,2743,6
4032,603,0
4106,929,4
2575,254,1
4667,1127,4
839,3758,7
1624,3428,6
4345,4345,10
2355,257,1
4339,494,4
3983,301,3
4029,1283,0
150,2928,6
2446,1126,1
147,147,10
782,4045,5
1343,4785,9
4034,262,0
2562,324,1
1687,4569,9
2094,1360,1
50,3890,8
3979,523,3
5082,5082,10
3850,1419,3
863,4112,9
3526,3526,10
4327,552,4
55,5306,9
3965,239,3
5348,1282,4
629,4064,9
3852,787,3
1012,4029,5
111,4042,5
774,4045,5
4777,1715,4
921,2653,6
1075,5157,9
685,4042,5
200,4407,9
1512,1512,10
1644,4575,9
2893,762,1
317,4046,5
2335,47,1
4088,1060,4
1268,1921,6
1184,5361,9
3452,1569,1
1146,1146,10
757,4045,5
4879,367,4
576,2178,6
2403,504,1
2645,34,1
2522,1446,1
1475,1475,10
690,2143,6
1331,4045,5
3572,616,2
199,4042,5
665,2473,6
2218,951,1
693,693,10
1297,4843,9
574,3237,6
202,4050,5
1260,2573,6
4849,4849,10
648,4035,5
651,4042,5
932,2099,6
566,3073,6
1213,4041,5
2291,1332,1
81,4038,5
182,4042,5
1853,3918,8
834,3897,8
4747,1315,4
1784,4034,5
1535,4333,9
3322,515,1
3790,890,2
216,2278,6
756,4042,5
4812,4812,10
4960,843,4
4524,1049,4
2742,820,1
5078,1011,4
2857,1296,1
2063,1171,1
2273,1216,1
2730,714,1
1187,4771,9
4970,1483,4
4843,1297,4
1706,3038,6
3058,1773,1
4739,1839,4
4507,1183,4
1115,3171,6
270,4042,5
960,4726,9
5293,1668,4
1242,1242,10
2952,820,1
762,2893,6
575,5096,9
2146,455,1
1685,3230,6
3560,1130,2
1008,1969,6
1571,3004,6
4747,1509,4
1616,5205,9
5078,809,4
3050,1505,1
345,5306,9
1293,4035,5
247,5175,9
2482,862,1
4053,1443,0
2143,874,1
5306,55,4
1344,2959,6
423,423,10
4045,1803,0
4045,1407,0
7,3918,8
2729,584,1
4045,1145,0
503,4034,5
865,4044,5
1189,4053,5
81,2304,6
708,4750,9
1398,4035,5
5284,1472,4
1341,3546,7
1341,2981,6
4908,4908,10
4348,1625,4
2044,133,1
4053,1211,0
1718,3846,8
3522,361,1
4041,1763,0
1773,1773,10
509,4050,5
4045,1571,0
4045,1175,0
617,4028,5
718,4032,5
4126,4126,10
4033,1727,0
4044,1771,0
1530,2956,6
4359,1040,4
636,3205,6
4042,1855,0
4042,1593,0
3291,904,1
4053,1503,0
3377,1319,1
1436,2371,6
4053,1241,0
4041,1793,0
4045,1863,0
3898,219,3
1782,3522,6
4016,649,3
857,2611,6
5166,1235,4
347,5183,9
4045,1339,0
2275,495,1
744,3025,6
2528,2528,10
4039,823,0
652,2356,6
1638,2252,6
1711,4923,9
2473,696,1
1726,4046,5
770,3620,7
5369,1756,4
1922,351,1
1549,2249,6
4051,1092,0
3474,1679,1
3242,1419,1
3613,806,2
4917,445,4
4028,1205,0
1110,3875,8
519,3596,7
4039,1383,0
1031,4524,9
519,519,10
5148,1569,4
1088,2973,6
124,4551,9
1709,4046,5
4032,1859,0
4032,1463,0
4035,893,0
4050,86,0
4051,1122,0
383,2350,6
4034,830,0
4121,1116,4
4051,726,0
636,1924,6
4368,1228,4
4042,312,0
1407,2691,6
827,4034,5
4124,862,4
4039,1151,0
3039,562,1
4041,250,0
4791,405,4
4046,570,0
1816,4795,9
4046,174,0
4031,1115,0
4046,308,0
361,4042,5
147,2574,6
462,4046,5
4034,1122,0
4033,86,0
4034,598,0
4911,256,4
988,4530,9
810,4034,5
4042,80,0
1068,2599,6
3856,3856,10
341,4034,5
48,3739,7
841,2787,6
4043,726,0
618,2258,6
1250,4033,5
522,3838,8
1185,3800,7
20,4033,5
3000,1583,1
4034,494,0
1640,2159,6
4034,628,0
4232,188,4
3403,3403,10
5206,5206,10
937,2111,6
1639,3717,7
980,4792,9
5130,593,4
1590,4039,5
475,2188,6
2779,1437,2
898,4034,5
2415,1208,1
1805,1805,10
3487,290,1
1391,3135,6
620,5124,9
432,4042,5
1298,3708,7
1023,1023,10
2758,930,1
2826,2826,10
1631,3886,8
3595,23,2
4891,705,4
4309,1514,4
1823,3360,6
4313,1188,4
4629,4629,10
3241,982,1
2431,1467,1
870,4324,9
1361,2779,6
5092,389,4
122,2786,6
5215,1401,4
4421,484,4
4428,458,4
4984,1257,4
335,2314,6
1436,4684,9
3850,376,3
1518,4901,9
1226,4045,5
3207,952,1
5348,367,4
3170,3170,10
558,1898,6
4069,852,4
4073,660,4
3499,3499,10
2854,808,1
1800,4045,5
337,3180,6
1048,2320,6
5302,5302,10
4641,1619,4
1751,4467,9
1004,2991,6
345,2668,6
1598,2317,6
4295,1290,4
1682,4041,5
1067,4394,9
3927,1253,3
4838,1605,4
4154,4154,10
4418,1382,4
3332,704,1
1153,1900,6
4173,504,4
1042,4025,8
514,4657,9
1800,2251,6
1119,1119,10
4483,4483,10
3514,1521,1
1181,4072,9
4745,1533,4
4084,239,4
5320,1595,4
435,3808,7
4283,952,4
2955,744,1
1269,4304,9
2400,457,1
976,4044,5
5184,653,4
371,4325,9
3191,1658,1
898,3152,6
820,5000,9
824,4412,9
300,300,10
1448,3307,6
3918,795,3
2740,147,1
806,4016,8
4278,796,4
812,5360,9
754,4028,5
855,4032,5
2103,2103,10
658,2198,6
3193,234,1
757,2707,6
1587,3179,6
1282,5348,9
1081,4044,5
1797,2566,6
1405,4053,5
1687,3255,6
236,4553,9
4715,1078,4
2393,1097,1
4011,1213,3
4961,20,4
1942,110,1
3077,1462,1
3124,3124,10
1216,2943,6
428,2146,6
484,4915,9
4035,1425,0
2378,301,1
1265,5214,9
1730,4883,9
320,3142,6
126,4189,9
2724,922,1
3921,3921,10
2724,1056,1
1343,2843,6
972,4034,5
79,2649,6
4043,1228,0
4053,498,0
4250,4250,10
3886,1631,3
2818,1798,1
220,3970,8
3416,1090,1
509,3512,6
2593,695,1
1033,4064,9
3501,1315,1
120,4891,9
4042,746,0
2596,307,1
4042,880,0
4597,446,4
1725,4360,9
486,4034,5
689,4309,9
1256,4622,9
4371,1804,4
4045,626,0
67,67,10
3431,3431,10
976,2048,6
1190,4046,5
4050,946,0
1870,1870,10
1301,2965,6
4034,1294,0
5234,5234,10
396,396,10
2581,619,1
4042,1172,0
3730,1352,2
4042,776,0
4042,910,0
2609,431,1
4042,514,0
4053,558,0
599,4046,5
3973,1569,3
4053,296,0
469,4034,5
4452,4452,10
780,3850,8
4045,656,0
3168,1238,1
4781,4781,10
3172,1046,1
4046,772,0
4476,1122,4
4034,1586,0
4033,550,0
4034,1720,0
3220,3220,10
4135,950,4
1994,1139,1
1619,4031,5
2935,361,1
4042,678,0
2123,955,1
1051,1051,10
1,5117,9
4053,326,0
1536,3531,6
689,4369,9
4143,619,4
2854,2854,10
2569,940,1
73,4985,9
4657,4657,10
1538,2369,6
4039,304,0
4681,1326,4
503,2434,6
4034,1354,0
4034,1488,0
1225,4106,9
4795,1687,4
4038,1296,0
1897,1369,1
1213,4792,9
2401,2401,10
956,2234,6
4795,84,4
2243,124,1
845,845,10
4028,28,0
1835,3504,6
4029,1198,0
48,2327,6
3198,3198,10
1738,3442,6
4891,1797,4
4034,1780,0
1907,10,1
2231,415,1
5001,5001,10
3527,3527,10
1371,4045,5
4031,170,0
1407,3513,6
2321,1349,1
175,2227,6
878,5032,9
5330,5330,10
2224,1153,1
584,3514,6
1244,4046,5
5126,1675,4
3847,1461,3
4028,192,0
1662,3853,8
4548,4548,10
1538,2738,7
21,21,10
3074,3074,10
179,5241,9
4113,615,4
4031,200,0
338,4031,5
4032,712,0
517,5039,9
3000,772,1
1126,4042,5
4182,4182,10
3701,1470,2
1450,4051,5
3125,384,1
866,5352,9
3451,22,1
374,3803,7
991,5360,9
974,5068,9
4511,4511,10
1147,1147,10
2950,2950,10
172,4377,9
739,3821,7
3348,1734,1
1628,3702,7
5332,1709,4
2168,2168,10
1017,4032,5
2776,735,1
147,3759,7
4761,1484,4
4988,1559,4
3206,1330,1
3850,1004,3
2131,2131,10
3937,724,3
1086,3952,8
3931,1659,3
1349,1349,10
4998,334,4
690,2088,6
2861,989,1
2084,760,1
2084,102,1
2781,823,1
3152,3152,10
1589,2555,6
3089,1576,1
1773,4033,5
1832,3255,6
672,3312,6
1346,3091,6
4521,956,4
952,4283,9
1836,2009,6
1157,2884,6
144,4947,9
331,2482,6
2647,321,1
900,2558,6
82,4045,5
3429,1528,1
147,5351,9
4278,4278,10
5302,1705,4
1749,4288,9
280,4578,9
1833,2689,6
248,4831,9
2987,1090,1
2615,1682,1
4607,4607,10
1135,2436,6
1491,2367,7
347,3137,6
500,5001,9
5299,5299,10
3192,582,1
1298,5330,9
1388,4108,9
3825,3825,10
844,5047,9
4390,1704,4
1711,3710,7
2069,182,1
4966,1171,4
859,4042,5
190,4053,5
435,2658,6
5093,150,4
1526,4314,9
1349,1922,6
2493,1449,1
4641,838,4
95,95,10
360,3948,8
3911,132,3
1898,1898,10
3785,21,2
424,424,10
3564,195,2
1946,120,1
4072,1449,4
3906,1841,3
498,4457,9
2227,2227,10
3164,1780,1
3055,1606,1
4973,754,4
2258,1789,1
1455,3093,6
1171,4966,9
1445,1445,10
914,4243,9
4957,840,4
845,4050,5
2611,331,1
4016,370,3
4523,17,4
3248,3248,10
4054,937,4
1348,2286,6
278,4053,5
4393,139,4
1502,4528,9
3769,533,2
2734,819,1
3990,1845,3
102,2057,6
562,3737,7
727,4045,5
5304,1162,4
4042,1606,0
1326,3307,6
4042,1344,0
5076,180,4
775,2962,6
1131,2852,6
251,3967,8
1197,4034,5
2055,616,1
35,4041,5
2843,889,1
125,3897,8
4045,1486,0
5153,5153,10
235,4887,9
1031,3942,8
1586,3967,8
4050,1410,0
3536,1685,2
560,2889,6
1035,4187,9
609,4041,5
1681,2849,6
3896,1424,3
1164,4265,9
1818,5061,9
4042,1112,0
3194,489,1
5076,82,4
1180,4034,5
4041,1574,0
4041,1708,0
4041,1312,0
1141,4512,9
559,5321,9
4045,1120,0
5029,5029,10
3525,51,1
1290,4032,5
3555,3555,10
1603,4726,9
2038,1066,1
793,4553,9
1829,4476,9
1732,4542,9
2474,1257,1
4042,1800,0
4042,1538,0
2773,2773,10
3906,200,3
1476,5252,9
230,4364,9
1163,4034,5
327,5219,9
421,2103,6
4576,4576,10
800,4241,9
3102,3102,10
1464,4622,9
1835,4031,5
4905,4905,10
3886,454,3
368,4570,9
2165,63,2
1746,4028,5
1572,4180,9
1175,1175,10
4053,1216,0
4038,157,0
14,4031,5
1691,4726,9
4041,1768,0
4041,1640,0
4043,477,0
4028,888,0
1818,4031,5
2782,1358,1
1414,3501,6
393,393,10
2196,2196,10
4046,223,0
2235,821,1
3033,1412,1
4032,1408,0
3048,605,1
4031,768,0
722,722,10
4034,379,0
2525,2525,10
1253,4259,9
2247,822,1
2567,1157,1
157,2733,6
3964,1581,3
970,2256,6
2246,236,1
4796,1066,4
2878,1656,1
3651,3651,10
5038,334,4
1669,4570,9
4034,409,0
63,2165,7
4034,147,0
2109,1754,1
1647,3534,7
1407,2800,6
2550,761,1
3828,913,2
2869,2869,10
2679,839,1
244,4045,5
618,2902,7
4672,4672,10
890,5137,9
711,2988,6
145,145,10
827,2185,6
711,2726,6
4029,253,0
2503,2503,10
395,1937,6
1722,2845,6
5241,1280,4
3108,1506,1
4034,573,0
4034,177,0
4034,311,0
631,3550,7
879,4337,9
2094,464,1
1265,2846,6
863,3986,8
5327,5327,10
899,4042,5
489,489,10
1470,4034,5
1541,5064,9
3853,3853,10
535,4448,9
3478,241,1
4532,1434,4
4034,603,0
28,3403,6
332,4045,5
3958,1288,3
818,818,10
3451,942,1
1129,1129,10
3693,909,2
1473,4042,5
4770,474,4
2650,1555,1
1575,4034,5
52,4164,9
4874,4874,10
4202,361,4
909,3516,6
3948,812,3
452,452,10
606,2553,6
255,3548,7
1676,4039,5
5203,5203,10
214,4041,5
2649,573,1
2430,638,1
2653,777,1
1727,3225,6
1024,2256,6
1597,3347,6
1397,5194,9
4884,1260,4
1473,1473,10
4198,583,4
1538,4196,9
2197,578,1
1558,4034,5
3309,1518,1
3276,3276,10
5196,1559,4
1802,1802,10
3351,1497,2
5001,970,4
4551,757,4
1724,1906,6
2599,2599,10
1957,994,1
2523,533,1
4625,1334,4
1412,4551,9
2823,2823,10
1541,4034,5
1757,5056,9
1666,4042,5
354,3289,6
2055,1544,1
4725,1672,4
833,3958,8
110,3447,6
3421,938,1
3620,3620,10
552,3362,6
2146,2146,10
5204,1654,4
3672,1429,2
1693,3359,6
3949,3949,10
4640,1215,4
4307,159,4
1509,4778,9
5312,816,4
219,219,10
2858,67,1
1117,1894,6
461,5279,9
1325,4034,5
5068,974,4
3684,1169,2
4970,4970,10
4523,481,4
4988,808,4
3510,1262,1
548,548,10
3428,655,1
1689,3319,6
2395,1685,1
950,4135,9
1352,2034,6
2801,2801,10
445,2585,6
258,4788,9
1281,3918,8
1240,1240,10
5072,970,4
1531,4038,5
4604,4604,10
5295,816,4
1569,1569,10
4933,4933,10
1540,4032,5
2619,574,1
704,5089,9
4178,1061,4
1834,4256,9
1923,762,1
1218,2774,6
1079,4044,5
1045,4183,9
4151,4151,10
73,3073,6
904,3958,8
999,2840,6
795,3918,8
1114,3753,7
1523,4032,5
2919,2919,10
421,421,10
622,4045,5
747,4053,5
2173,96,1
702,4678,9
4016,1162,3
702,4282,9
889,2079,6
2224,2224,10
1369,3918,8
750,750,10
2553,2553,10
753,2874,6
3763,522,2
4035,1242,0
132,4120,9
3900,1464,3
3997,1794,3
884,2185,6
813,5323,9
4253,839,4
3894,1216,3
663,2493,6
1771,1771,10
1568,2026,6
730,4053,5
4042,399,0
1257,4337,9
131,4192,9
1706,4750,9
4039,1762,0
534,2865,6
2100,2100,10
361,4274,9
2490,1269,1
4050,727,0
1328,3665,7
2897,2897,10
1650,2534,6
1423,2722,6
4700,4700,10
4609,497,4
713,4053,5
173,173,10
3165,1011,1
4053,473,0
2596,124,1
4028,1748,0
3886,1606,3
3154,1801,2
3886,948,3
521,2673,6
1284,4046,5
3982,1478,3
1427,3376,6
4046,1345,0
3279,31,1
3161,655,1
1075,2898,6
4031,1628,0
13,4741,9
4050,757,0
4247,4247,10
455,4522,9
2465,971,1
1242,4417,9
1858,4046,5
4034,977,0
4051,1403,0
459,4726,9
3499,319,1
1022,5365,9
4042,855,0
4042,459,0
173,2849,6
4042,197,0
1123,4845,9
2127,20,1
517,517,10
4041,793,0
3881,3881,10
4041,531,0
1115,5205,9
4041,135,0
1086,2575,6
5033,350,4
4240,469,4
4045,339,0
2320,2320,10
4046,1113,0
846,846,10
4359,1673,4
547,3997,8
4800,1338,4
523,1937,6
1486,4551,9
5280,462,4
4034,1269,0
4051,1695,0
4346,1189,4
2649,2649,10
4038,1077,0
4902,4902,10
4042,623,0
2900,1129,1
4042,361,0
4349,1197,4
894,4622,9
601,3033,6
1335,3850,8
1297,2188,6
1867,1867,10
488,3447,6
5231,5231,10
1720,4034,5
220,4710,9
4041,561,0
1223,5079,9
4041,299,0
4337,1225,4
866,3850,8
4045,369,0
234,4032,5
282,3211,6
78,4988,9
4034,1695,0
1598,4034,5
2346,1330,1
72,4606,9
1114,4911,9
4034,1037,0
4034,1171,0
1425,5356,9
1501,1501,10
4034,775,0
5121,874,4
4032,463,0
4799,1044,4
3304,3304,10
1830,1830,10
1422,3583,7
808,4033,5
3973,1708,3
4332,673,4
993,5161,9
501,3437,6
997,4835,9
1703,4034,5
4206,469,4
1624,2368,6
5373,1044,4
3967,247,3
1058,3092,6
1706,4042,5
2851,2851,10
1014,4037,5
422,5332,9
1457,4347,9
2447,578,1
444,4033,5
769,4278,9
1110,4713,9
1715,4042,5
618,3997,8
1637,3278,6
1332,5051,9
1686,4034,5
2174,2174,10
553,4248,9
5215,1256,4
1511,2946,6
3977,3977,10
4792,81,4
2013,47,1
3195,3195,10
1619,2504,6
946,1921,6
343,4034,5
3599,824,2
4998,4998,10
865,4576,9
5132,33,4
439,4034,5
3931,1148,3
100,4046,5
1375,2192,6
4632,4632,10
3336,1177,1
3336,1311,1
1681,4042,5
1597,1597,10
635,4920,9
165,4670,9
326,4034,5
123,123,10
14,3818,7
3400,3400,10
1926,1926,10
2528,110,1
3450,989,1
1640,3958,8
1419,4703,9
3213,725,1
2296,1610,1
5100,1424,4
3691,1156,2
630,4630,9
1729,3990,8
1144,1144,10
4311,1089,4
1062,3918,8
574,2835,6
2647,236,1
4300,1757,4
5305,5305,10
4300,1495,4
1798,4044,5
627,5048,9
922,2561,6
1435,4251,9
1471,2466,6
3445,1411,1
2752,894,1
414,4034,5
3805,888,2
1157,2567,6
4989,577,4
109,3330,6
30,3967,8
417,4042,5
1799,1799,10
1031,2893,6
551,3111,6
3099,820,1
1640,4589,9
4481,4481,10
893,3113,6
1358,2782,6
3550,1824,2
735,1921,7
4747,1339,4
1257,2223,6
2925,2925,10
1281,5245,9
4728,4728,10
4637,129,4
754,4041,5
340,3983,8
913,2231,6
444,3151,6
701,3931,8
2505,580,1
815,5253,9
4741,13,4
1285,5241,9
2472,2472,10
4840,1495,4
5212,379,4
4726,1269,4
1514,3850,8
1643,4032,5
4275,4275,10
413,4032,5
1361,3781,7
1486,4925,9
3195,40,1
853,4031,5
1186,4033,5
2348,2348,10
874,874,10
948,4248,9
2022,1112,1
850,4053,5
2054,73,1
709,4726,9
1351,3755,7
1059,4035,5
5181,95,4
17,4587,9
1713,4768,9
92,92,10
1716,4775,9
1068,4029,5
533,3808,7
1895,1895,10
1424,4053,5
316,2304,6
25,4337,9
4155,812,4
4241,1757,4
955,4053,5
2262,1706,1
4577,4577,10
4046,1809,0
4828,1583,4
4583,833,4
5187,507,4
806,4690,9
416,3301,6
3290,1197,1
3021,3021,10
4280,138,4
5167,1444,4
2705,658,1
4042,1715,0
3488,1532,1
5049,989,4
4031,93,0
4900,1848,4
1337,3938,8
3163,1723,1
2342,1640,1
1463,3850,8
1041,5227,9
1848,4034,5
4045,1065,0
4039,421,0
1787,3306,6
1690,3850,8
4050,989,0
1555,2650,6
1134,5329,9
4050,1123,0
444,4582,9
4033,1093,0
1446,4008,8
172,3967,8
911,4666,9
4031,519,0
4031,123,0
335,4938,9
1596,4028,5
3272,873,1
4043,1861,0
2202,2202,10
4481,248,4
1860,4042,5
4041,1683,0
2822,398,1
683,4134,9
4041,1025,0
971,2465,6
3623,594,2
999,5295,9
3746,686,2
2688,688,1
3044,578,1
3223,3223,10
1840,4034,5
5152,445,4
4044,905,0
985,3915,8
1403,4043,5
4034,1635,0
4032,1719,0
241,4050,5
5026,5026,10
4035,357,0
188,188,10
2228,1736,1
1843,4042,5
2243,533,1
1102,4021,8
944,2933,6
569,4072,9
4045,1259,0
1854,3444,6
189,5152,9
4033,1287,0
1509,2806,6
4044,935,0
1320,2599,6
1977,1846,1
1444,5113,9
22,4042,5
151,151,10
4031,317,0
4031,55,0
201,4367,9
2243,435,1
2012,815,1
2206,1604,1
982,3967,8
2,4034,5
3850,1615,3
1172,1172,10
3525,3525,10
799,4039,5
5328,5328,10
1552,4859,9
3869,221,3
758,4076,9
1384,3412,6
454,4034,5
1289,2315,6
579,4042,5
313,4183,9
75,4065,9
5373,99,4
1065,3606,7
1227,4106,9
1718,2720,6
607,3953,8
687,3117,6
2559,1284,1
3319,3319,10
90,4034,5
5026,337,4
1657,4835,9
3958,1203,3
5122,5122,10
951,3393,6
837,3033,6
650,4974,9
4205,1490,4
4888,819,4
1234,4039,5
4323,1659,4
499,4704,9
3234,1423,1
1043,2775,6
1867,1571,1
3456,945,1
852,5146,9
1433,4274,9
1116,4035,5
846,3931,8
1605,2616,6
4303,4303,10
939,939,10
4196,448,4
1319,4031,5
23,2534,6
3825,1074,2
1788,4032,5
56,4034,5
611,4258,9
2641,878,1
690,2923,6
5110,1217,4
1408,3960,8
2088,745,1
5101,145,4
4174,712,4
120,120,10
995,4053,5
1923,1923,10
458,2034,6
6,3246,6
449,449,10
72,4032,5
1125,2107,6
4411,1823,4
2252,2252,10
2633,1006,1
4605,4605,10
4738,1443,4
1846,1881,6
3556,1122,2
800,3656,7
5089,727,4
1470,1470,10
3322,1033,1
5079,13,4
1448,4041,5
5315,81,4
1586,3617,7
1801,2624,6
2069,755,1
1261,3674,7
343,3791,7
4975,293,4
149,4267,9
4289,932,4
1252,2299,6
290,4044,5
212,3280,6
2971,572,1
1626,4963,9
1431,4041,5
400,4042,5
544,3039,6
1580,3661,7
4285,1416,4
5288,1342,4
467,4016,8
3617,3617,10
3065,528,1
1411,4033,5
1271,4769,9
3429,296,1
2131,1518,1
4045,1633,0
3171,1115,1
1545,4035,5
371,4215,9
4736,380,4
1390,4108,9
383,4042,5
621,4032,5
216,216,10
561,3973,8
3536,1570,2
2019,2019,10
145,4391,9
2834,1334,1
4053,1827,0
2034,1351,1
859,3375,6
1473,2185,6
20,4961,9
4271,900,4
1331,2859,6
4013,1415,3
395,4050,5
4732,474,4
578,5128,9
928,4041,5
5250,1272,4
5283,1531,4
2366,1688,1
2732,586,1
4035,529,0
4008,1387,3
4929,875,4
1831,4253,9
3516,234,1
341,4181,9
1322,2633,6
1219,3540,7
3505,587,1
1200,1200,10
4040,849,0
3996,1811,3
3624,1832,2
4045,1431,0
5046,981,4
147,4034,5
1771,2229,6
4259,1220,4
4726,122,4
2473,1184,1
1227,3909,8
4046,602,0
4031,1147,0
1899,1609,1
1810,4008,8
4035,1217,0
721,4034,5
5167,761,4
1328,3045,6
1455,5067,9
2583,1450,1
252,4034,5
394,2060,6
4042,374,0
228,4363,9
2792,774,1
534,3539,7
81,3715,7
4903,4903,10
3886,1289,3
2911,1716,1
4360,1650,4
4128,994,4
5046,749,4
4709,122,4
4041,446,0
4236,314,4
1370,4348,9
4133,1314,4
4031,1439,0
736,2983,6
4031,1177,0
5253,815,4
1266,4033,5
4034,788,0
1498,4031,5
1893,995,1
3990,515,3
466,4050,5
235,4034,5
1502,1502,10
5374,1253,4
2561,922,1
1823,4411,9
3305,3305,10
782,4752,9
1067,3257,6
4041,214,0
1530,3709,7
2440,1172,1
2699,732,1
4033,44,0
383,3130,6
2924,366,1
348,4046,5
5283,152,4
4034,1086,0
4034,690,0
4803,370,4
1798,4795,9
1994,505,1
3827,1078,2
4032,116,0
1672,4725,9
98,4283,9
922,4046,5
48,3528,6
2456,457,1
1235,4606,9
1296,1296,10
4889,1765,4
4041,244,0
498,2138,6
4046,564,0
72,3852,8
4034,720,0
4034,1116,0
514,514,10
205,5095,9
2106,455,1
3832,1731,3
159,1911,6
203,4259,9
121,4031,5
4034,750,0
3709,970,2
2986,1554,1
4633,4633,10
4661,1372,4
3960,803,3
3836,1307,3
1784,4443,9
34,2645,6
1120,4045,5
1787,4188,9
358,2788,6
978,4078,9
3850,700,3
316,4587,9
1436,4746,9
4792,26,4
1,3494,6
4180,4180,10
3341,438,1
1694,4045,5
3013,622,1
2090,1521,1
127,3581,7
502,5212,9
1002,4040,5
1276,2123,6
1519,2561,6
1976,241,1
1371,2275,6
1542,4943,9
4548,1688,4
115,3038,6
4418,1676,4
2534,11,1
1437,4314,9
482,2710,6
2993,480,1
798,2816,6
2087,1281,1
4656,454,4
1384,2527,6
688,2976,6
2867,1518,1
3599,799,2
1609,1899,6
2770,1322,1
2078,1841,1
3599,537,2
1953,1175,1
391,3928,8
1800,1800,10
1556,4033,5
1153,2224,6
1782,4045,5
3603,3603,10
3833,864,3
1193,4240,9
244,244,10
724,4502,9
1090,4040,5
1559,4041,5
2979,884,1
1617,4587,9
3102,580,1
1016,2957,6
2534,71,1
4963,1705,4
4525,678,4
4405,1386,4
211,3500,6
266,4837,9
1364,2549,6
739,4121,9
815,4480,9
3947,3947,10
558,2580,6
5201,1141,4
2300,869,1
2062,1147,1
1529,4414,9
4276,4276,10
144,4313,9
4752,782,4
1694,2049,6
1134,3592,7
520,4042,5
3911,1595,3
645,4050,5
4292,1830,4
546,546,10
3910,3910,10
4641,302,4
22,4763,9
1094,4042,5
1839,5247,9
483,4203,9
3405,1341,1
2951,1320,1
3128,3128,10
4739,590,4
4622,1464,4
4931,4931,10
3457,3457,10
5306,775,4
5051,1681,4
1364,3879,8
4016,1571,3
1896,1896,10
1362,1906,6
4732,1596,4
3056,1716,1
1077,4042,5
653,2000,6
993,2372,6
4947,1699,4
1530,1530,10
1467,2431,6
4378,994,4
1232,2320,6
3055,710,1
683,3948,8
1185,4050,5
1077,1077,10
2591,1554,1
1388,4192,9
246,5315,9
3404,1472,1
2945,870,1
725,4044,5
411,2950,6
1165,4042,5
4042,1368,0
2937,1230,1
2596,533,1
4936,660,4
3677,3677,10
4715,1364,4
2493,479,1
102,4891,9
1067,4046,5
4236,1832,4
1442,1871,6
473,4038,5
5065,214,4
4006,4006,10
4257,1274,4
4045,322,0
542,542,10
1146,4296,9
4046,1230,0
4035,1845,0
1542,2209,6
5167,1389,4
2025,308,1
204,2231,6
86,1935,6
4698,4698,10
73,2016,7
1602,4524,9
3379,1436,1
4038,1590,0
3224,3224,10
4042,1398,0
1328,1936,6
453,4229,9
4348,936,4
5027,5027,10
1234,3788,7
4353,1384,4
402,2042,6
1719,4035,5
1195,3421,6
4041,678,0
4046,1260,0
4360,279,4
2815,1581,1
158,4053,5
5278,34,4
2700,51,1
4033,1038,0
929,4034,5
4044,290,0
2448,1648,1
4912,1271,4
4134,1113,4
3033,846,1
4042,1032,0
1626,1626,10
1688,5237,9
1436,1944,6
4345,1274,4
4008,344,3
1915,370,1
4041,708,0
844,844,10
4208,4208,10
4045,516,0
1532,3395,6
4034,1842,0
4038,1650,0
4582,782,4
4925,316,4
3997,592,3
2121,374,1
5229,5229,10
4041,1134,0
807,807,10
1010,4393,9
1469,4862,9
945,3828,7
4891,1365,4
1127,4032,5
25,25,10
2457,653,1
1785,5231,9
5138,1477,4
5016,1214,4
1828,1828,10
198,4963,9
1600,4028,5
1993,1497,1
3631,3631,10
1674,4092,9
5014,116,4
5242,1623,4
3117,806,1
1875,384,1
4562,804,4
3866,816,3
1612,3231,6
373,3366,6
930,2758,6
5104,1581,4
4032,804,0
834,2678,6
1374,4046,5
4034,37,0
1619,3047,6
581,4037,5
1066,3638,7
3602,133,2
306,4313,9
4789,1170,4
2172,2172,10
193,4861,9
1048,2846,6
2338,32,1
2313,1703,1
2551,1297,1
1056,2724,6
3975,3975,10
783,4046,5
4194,1100,4
819,3514,6
998,4743,9
4304,4304,10
317,4053,5
3709,1762,2
3808,533,2
3221,586,1
1256,4042,5
1053,3404,6
1729,3670,7
533,4551,9
2866,1604,1
1383,2916,7
348,3202,6
845,5374,9
5241,384,4
5096,1179,4
4299,1758,4
594,2412,6
1871,1032,1
574,574,10
1426,3937,8
696,2794,6
1528,5152,9
665,4042,5
5325,5325,10
903,903,10
4988,1785,4
1740,2595,6
589,1987,6
150,3730,7
287,5371,9
3331,1564,1
168,4301,9
1387,2450,6
575,3440,6
3593,199,2
